日期,strategy,benchmark,excess_return,rebalance
2023-01-17,1.0827580868628686,1.1157409913079246,-0.03298290444505603,False
2023-01-18,1.0825798658158519,1.1155245012610546,-0.03294463544520276,False
2023-01-19,1.0795398705369108,1.1162064449086953,-0.036666574371784444,False
2023-01-20,1.0941527072955617,1.1172347726313283,-0.02308206533576662,False
2023-01-30,1.0995744067010829,1.1183009861121633,-0.01872657941108047,False
2023-01-31,1.0961340540527984,1.1179058917766256,-0.02177183772382718,True
2023-02-01,1.1051026884955228,1.1187177294523885,-0.01361504095686561,False
2023-02-02,1.117824417401677,1.1198218286914259,-0.0019974112897489515,False
2023-02-03,1.1047727700865093,1.118744790708247,-0.013972020621737746,False
2023-02-06,1.0929266484416778,1.1178030590043624,-0.024876410562684637,False
2023-02-07,1.0971388029684424,1.118154855330526,-0.021016052362083704,False
2023-02-08,1.0929008630749326,1.1182739248563047,-0.025373061781372108,False
2023-02-09,1.0964640782322355,1.1194321466070596,-0.022968068374824124,False
2023-02-10,1.0888217175522905,1.119161534048472,-0.03033981649618145,False
2023-02-13,1.0955465732231329,1.1207040256324214,-0.025157452409288572,False
2023-02-14,1.0953919812125155,1.1212127772425662,-0.02582079603005072,False
2023-02-15,1.0955567736695468,1.121174891484364,-0.025618117814817154,False
2023-02-16,1.0944564715310223,1.1210504097074137,-0.02659393817639133,False
2023-02-17,1.0907165888353096,1.120758148144139,-0.030041559308829457,False
2023-02-20,1.0944338462322887,1.1223439377374624,-0.027910091505173762,False
2023-02-21,1.083419797117163,1.1222248682116838,-0.03880507109452069,False
2023-02-22,1.0858778602266934,1.1221599211976228,-0.03628206097092934,False
2023-02-23,1.087931810254172,1.1220570884253596,-0.0341252781711876,False
2023-02-24,1.079943843565042,1.1219867291601269,-0.042042885595084956,False
2023-02-27,1.085537795044655,1.1218243616249743,-0.03628656658031937,False
2023-02-28,1.0835971903141248,1.1223872357468365,-0.038790045432711695,False
2023-03-01,1.0887854014073235,1.1231990734225994,-0.0344136720152759,False
2023-03-02,1.0860301250324833,1.123269432687832,-0.037239307655348775,False
2023-03-03,1.0977303091931132,1.1238052455538354,-0.026074936360722223,False
2023-03-06,1.1027607952198852,1.12493099379756,-0.02217019857767477,False
2023-03-07,1.0995758202207702,1.1247307405042053,-0.025154920283435134,False
2023-03-08,1.0931156870908019,1.1241732786335148,-0.031057591542712926,False
2023-03-09,1.0887142074678477,1.1244655401967896,-0.03575133272894182,False
2023-03-10,1.081617106583316,1.1246116709784268,-0.042994564395110846,False
2023-03-13,1.084532637366856,1.1262299340787807,-0.04169729671192468,False
2023-03-14,1.0923397611066465,1.1272203760432113,-0.0348806149365648,False
